class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
[e];7.9;f;g;n;f;e;c;w;14.55;13.02;;;w;;;f;f;;d;u
[e];8.0;x;g;n;f;e;c;w;14.93;14.24;;;w;;;f;f;;g;s
[e];7.53;x;y;g;f;e;c;w;14.67;15.44;;;w;;;f;f;;g;a
[e];7.59;x;d;n;f;e;c;w;12.76;13.36;;;w;;;f;f;;d;a
[e];8.47;x;g;n;f;e;c;w;18.45;15.82;;;w;;;f;f;;g;s
[e];7.02;c;g;n;f;e;c;w;11.79;15.6;;;w;;;f;f;;d;s
[e];7.17;x;d;g;f;e;c;w;14.52;15.96;;;w;;;f;f;;d;u
[e];7.38;f;d;g;f;e;c;w;14.32;16.27;;;w;;;f;f;;g;s
[e];7.65;c;d;n;f;e;c;w;15.28;14.3;;;w;;;f;f;;d;u
[e];7.34;f;d;n;f;e;c;w;16.77;15.82;;;w;;;f;f;;g;s
[e];7.84;f;g;g;f;e;c;w;13.64;15.18;;;w;;;f;f;;d;a
[e];7.89;c;d;n;f;e;c;w;11.85;14.1;;;w;;;f;f;;g;u
[e];5.9;c;y;n;f;e;c;w;12.78;14.28;;;w;;;f;f;;g;u
[e];6.35;c;d;g;f;e;c;w;9.96;10.73;;;w;;;f;f;;g;u
[e];6.54;f;g;n;f;e;c;w;12.39;13.2;;;w;;;f;f;;d;u
[e];7.98;x;y;n;f;e;c;w;13.21;15.97;;;w;;;f;f;;d;u
[e];8.45;f;g;g;f;e;c;w;15.09;13.41;;;w;;;f;f;;d;s
[e];7.89;c;d;g;f;e;c;w;14.42;15.06;;;w;;;f;f;;d;u
[e];7.75;x;y;g;f;e;c;w;16.95;17.06;;;w;;;f;f;;g;s
[e];7.55;x;g;n;f;e;c;w;16.4;16.5;;;w;;;f;f;;d;a
[e];8.07;x;d;g;f;e;c;w;17.53;14.93;;;w;;;f;f;;g;u
[e];5.93;x;y;n;f;e;c;w;12.5;14.47;;;w;;;f;f;;d;a
[e];8.93;f;d;n;f;e;c;w;16.1;15.45;;;w;;;f;f;;d;u
[e];8.2;f;y;n;f;e;c;w;16.68;16.21;;;w;;;f;f;;g;s
[e];8.12;x;y;g;f;e;c;w;15.49;17.64;;;w;;;f;f;;g;s
[e];5.93;c;g;g;f;e;c;w;13.9;14.5;;;w;;;f;f;;d;u
[e];7.66;c;y;g;f;e;c;w;21.1;17.53;;;w;;;f;f;;g;a
[e];8.1;c;y;n;f;e;c;w;15.95;17.74;;;w;;;f;f;;g;s
[e];6.63;c;d;g;f;e;c;w;13.36;14.09;;;w;;;f;f;;g;u
[e];7.25;f;g;n;f;e;c;w;16.77;13.68;;;w;;;f;f;;d;u
[e];8.63;x;d;g;f;e;c;w;16.0;14.81;;;w;;;f;f;;d;a
[e];7.69;f;d;g;f;e;c;w;15.52;15.95;;;w;;;f;f;;g;s
[e];7.28;c;g;n;f;e;c;w;11.08;13.87;;;w;;;f;f;;d;a
[e];7.95;c;y;g;f;e;c;w;14.72;16.55;;;w;;;f;f;;d;s
[e];5.21;f;y;n;f;e;c;w;12.21;13.9;;;w;;;f;f;;g;u
[e];7.24;c;d;g;f;e;c;w;15.61;17.11;;;w;;;f;f;;d;a
[e];9.63;c;g;n;f;e;c;w;18.54;16.2;;;w;;;f;f;;g;a
[e];8.26;x;g;n;f;e;c;w;19.0;16.41;;;w;;;f;f;;g;u
[e];7.73;x;y;g;f;e;c;w;14.76;16.26;;;w;;;f;f;;d;a
[e];7.22;x;y;n;f;e;c;w;14.31;16.73;;;w;;;f;f;;g;u
[e];7.64;f;d;n;f;e;c;w;15.47;15.52;;;w;;;f;f;;g;s
[p];5.91;x;s;w;t;e;c;y;13.04;14.38;;;w;;;t;p;;m;u
[p];6.73;x;y;w;t;e;c;w;14.44;15.26;;;w;;;t;p;;m;a
[p];7.67;x;y;w;t;e;d;w;14.4;16.14;;;w;;;t;g;;g;a
[p];7.69;x;d;w;t;e;c;w;12.54;12.93;;;w;;;t;p;;m;u
[p];6.34;x;s;w;t;e;c;w;12.21;13.34;;;w;;;t;g;;m;u
[p];4.03;x;d;w;t;e;d;y;11.73;11.15;;;w;;;t;g;;m;a
[p];5.66;x;d;w;t;e;d;w;13.42;14.97;;;w;;;t;g;;g;u
[p];5.78;x;y;w;t;e;c;w;12.76;13.26;;;w;;;t;g;;m;a
[p];6.44;x;s;w;t;e;c;y;13.73;13.9;;;w;;;t;g;;g;a
[p];5.8;x;s;w;t;e;d;w;15.27;14.73;;;w;;;t;g;;g;a
[p];6.27;x;s;w;t;e;c;y;11.42;13.18;;;w;;;t;g;;g;a
[p];7.99;x;s;w;t;e;c;w;14.87;16.99;;;w;;;t;p;;m;u
[p];5.57;x;s;w;t;e;d;y;12.14;15.32;;;w;;;t;p;;g;u
[p];7.8;x;s;w;t;e;d;y;13.3;14.21;;;w;;;t;g;;g;a
[p];7.34;x;d;w;t;e;d;w;15.43;14.85;;;w;;;t;p;;g;a
[p];7.43;x;s;w;t;e;c;y;15.53;16.1;;;w;;;t;g;;g;u
[p];6.55;x;y;w;t;e;d;w;15.34;14.75;;;w;;;t;g;;m;u
[p];8.06;x;d;w;t;e;c;w;15.59;15.17;;;w;;;t;p;;m;a
[p];6.81;x;d;w;t;e;c;y;13.33;15.3;;;w;;;t;p;;m;u
[p];4.2;x;y;w;t;e;c;w;9.25;13.77;;;w;;;t;g;;m;u
[p];9.11;x;y;w;t;e;c;y;13.59;15.25;;;w;;;t;p;;g;u
[p];8.03;x;y;w;t;e;d;w;9.93;13.45;;;w;;;t;p;;m;a
[p];5.69;x;d;w;t;e;c;y;11.73;14.79;;;w;;;t;g;;g;a
[p];4.44;x;s;w;t;e;d;w;10.48;15.21;;;w;;;t;p;;m;u
[p];5.8;x;s;w;t;e;c;y;15.85;17.16;;;w;;;t;g;;g;a
[p];7.94;x;s;w;t;e;c;w;14.85;15.12;;;w;;;t;g;;m;a
[p];6.87;x;d;w;t;e;c;y;14.96;14.6;;;w;;;t;g;;g;u
[p];7.47;x;d;w;t;e;d;w;17.29;15.95;;;w;;;t;p;;g;u
[p];5.38;x;y;w;t;e;c;y;13.2;15.37;;;w;;;t;g;;g;a
[p];7.27;x;s;w;t;e;c;w;15.88;16.0;;;w;;;t;p;;g;u
[p];6.55;x;y;w;t;e;c;y;13.5;12.96;;;w;;;t;g;;m;u
[p];6.04;x;y;w;t;e;d;y;14.93;15.37;;;w;;;t;g;;m;u
[p];5.47;x;d;w;t;e;d;y;11.34;13.17;;;w;;;t;p;;m;a
[p];6.18;x;d;w;t;e;d;y;12.41;14.25;;;w;;;t;g;;m;u
[p];6.21;x;s;w;t;e;d;y;13.09;14.3;;;w;;;t;p;;m;u
[p];8.01;x;y;w;t;e;d;y;13.97;14.79;;;w;;;t;p;;g;u
[p];6.88;x;s;w;t;e;c;w;14.19;14.6;;;w;;;t;g;;g;u
[p];7.59;x;d;w;t;e;c;y;15.67;15.68;;;w;;;t;p;;m;u
[p];6.59;x;y;w;t;e;c;y;15.85;17.16;;;w;;;t;g;;g;a
[p];7.0;x;s;w;t;e;c;y;12.15;15.77;;;w;;;t;p;;g;a
[p];8.1;x;s;w;t;e;c;w;19.14;17.87;;;w;;;t;p;;g;u
[p];6.22;x;y;w;t;e;d;w;15.06;16.28;;;w;;;t;p;;g;a
[p];6.07;x;d;w;t;e;d;w;14.45;16.92;;;w;;;t;p;;m;a
[p];7.11;x;y;w;t;e;d;y;15.33;15.7;;;w;;;t;g;;g;u
[p];7.38;x;d;w;t;e;c;w;17.34;17.36;;;w;;;t;g;;g;u
[p];5.56;x;d;w;t;e;d;w;16.72;15.45;;;w;;;t;g;;m;a
[p];6.85;x;y;w;t;e;c;y;12.72;13.89;;;w;;;t;p;;m;u
[p];7.41;x;y;w;t;e;d;y;13.04;14.68;;;w;;;t;p;;g;u
[p];6.73;x;d;w;t;e;c;y;12.38;13.97;;;w;;;t;g;;g;u
[p];5.85;x;d;w;t;e;c;w;14.27;13.41;;;w;;;t;p;;g;a
[p];5.99;x;d;w;t;e;d;w;12.89;13.19;;;w;;;t;p;;m;a
[p];6.87;x;s;w;t;e;c;w;15.33;14.4;;;w;;;t;g;;m;a
[p];6.29;x;y;w;t;e;c;y;14.67;14.85;;;w;;;t;p;;g;a
[p];6.96;x;y;w;t;e;d;y;10.81;12.84;;;w;;;t;g;;m;a
[p];4.61;x;y;w;t;e;c;w;13.43;13.99;;;w;;;t;p;;g;u
[p];6.32;x;y;w;t;e;d;y;13.0;15.92;;;w;;;t;p;;g;u
[p];5.93;x;y;w;t;e;c;y;12.05;15.07;;;w;;;t;g;;m;u
[p];7.09;x;d;w;t;e;d;y;14.39;16.51;;;w;;;t;g;;g;a
[p];6.9;x;s;w;t;e;c;w;16.9;16.24;;;w;;;t;p;;g;a
[p];6.52;x;y;w;t;e;d;y;13.95;14.7;;;w;;;t;p;;m;a
[p];7.42;x;d;w;t;e;c;y;15.85;14.77;;;w;;;t;g;;g;a
[p];8.63;x;s;w;t;e;d;y;16.2;18.89;;;w;;;t;g;;m;a
[p];6.77;x;y;w;t;e;d;y;12.37;12.18;;;w;;;t;g;;g;a
[p];6.82;x;y;w;t;e;c;w;15.74;18.76;;;w;;;t;g;;m;u
[p];8.05;x;d;w;t;e;d;y;14.76;16.95;;;w;;;t;g;;m;u
[p];8.78;x;y;w;t;e;c;y;13.16;15.29;;;w;;;t;g;;m;a
[p];6.64;x;y;w;t;e;c;y;14.2;18.03;;;w;;;t;g;;m;a
[p];5.73;x;y;w;t;e;d;y;13.8;14.83;;;w;;;t;p;;g;u
[p];7.38;x;y;w;t;e;c;y;16.65;17.35;;;w;;;t;g;;m;a
[p];6.91;x;s;w;t;e;d;y;14.6;13.47;;;w;;;t;p;;m;a
[p];4.45;x;d;w;t;e;c;y;12.42;14.53;;;w;;;t;g;;m;u
[p];6.61;x;s;w;t;e;c;y;14.61;15.22;;;w;;;t;p;;m;u
[p];7.1;x;y;w;t;e;c;y;14.4;13.17;;;w;;;t;p;;m;u
[p];6.37;x;d;w;t;e;c;y;11.76;15.22;;;w;;;t;g;;m;a
[p];6.69;x;s;w;t;e;c;w;13.55;14.45;;;w;;;t;p;;m;a
[p];8.86;x;s;w;t;e;d;y;18.13;17.65;;;w;;;t;g;;m;u
[p];6.71;x;s;w;t;e;d;y;15.11;15.42;;;w;;;t;p;;g;u
[p];6.79;x;d;w;t;e;d;w;18.25;16.79;;;w;;;t;p;;m;u
[p];5.85;x;s;w;t;e;d;y;13.84;14.98;;;w;;;t;g;;g;a
[p];7.23;x;y;w;t;e;d;y;17.18;15.57;;;w;;;t;p;;m;u
[p];7.22;x;d;w;t;e;c;w;21.82;20.53;;;w;;;t;g;;m;a
[p];6.96;x;y;w;t;e;c;w;15.65;16.2;;;w;;;t;p;;g;a
[p];7.93;x;s;w;t;e;c;y;13.99;16.79;;;w;;;t;g;;m;a
[p];6.44;x;s;w;t;e;d;w;12.4;14.73;;;w;;;t;p;;g;u
[p];6.55;x;y;w;t;e;d;w;15.14;12.76;;;w;;;t;p;;m;a
[p];7.44;x;s;w;t;e;d;y;14.93;15.16;;;w;;;t;p;;m;a
[p];4.56;x;d;w;t;e;c;y;5.36;11.67;;;w;;;t;p;;m;a
[p];6.32;x;d;w;t;e;c;w;13.35;15.27;;;w;;;t;p;;m;a
[p];8.69;x;s;w;t;e;c;y;16.12;17.07;;;w;;;t;g;;m;u
[p];6.63;x;d;w;t;e;d;w;12.18;13.5;;;w;;;t;p;;m;a
[p];6.75;x;y;w;t;e;d;w;10.41;15.09;;;w;;;t;p;;m;u
[p];7.23;x;y;w;t;e;d;y;12.63;14.49;;;w;;;t;g;;m;a
[p];6.97;x;d;w;t;e;c;y;13.01;15.24;;;w;;;t;g;;m;a
[p];4.2;x;y;w;t;e;d;y;10.15;10.89;;;w;;;t;p;;m;a
[p];7.81;x;s;w;t;e;c;y;10.76;13.35;;;w;;;t;g;;g;u
[p];7.78;x;s;w;t;e;c;w;12.73;15.93;;;w;;;t;g;;m;u
[p];5.45;x;y;w;t;e;c;y;14.69;15.62;;;w;;;t;p;;m;u
[p];6.53;x;d;w;t;e;c;y;13.12;13.7;;;w;;;t;g;;g;a
[p];8.08;x;s;w;t;e;c;y;14.52;15.79;;;w;;;t;g;;m;u
[p];6.55;x;d;w;t;e;d;w;15.99;14.2;;;w;;;t;p;;g;a
[p];7.11;x;y;w;t;e;d;w;13.98;14.58;;;w;;;t;g;;m;u
[p];5.05;x;y;w;t;e;c;w;14.33;15.2;;;w;;;t;g;;g;a
[p];7.38;x;d;w;t;e;c;w;13.84;14.19;;;w;;;t;p;;m;a
[p];8.31;x;s;w;t;e;c;w;12.54;12.82;;;w;;;t;p;;m;a
[p];6.84;x;y;w;t;e;d;y;12.5;12.13;;;w;;;t;p;;m;u
[p];5.91;x;d;w;t;e;d;w;15.96;17.13;;;w;;;t;p;;m;a
[p];8.33;x;s;w;t;e;c;w;12.84;16.49;;;w;;;t;g;;g;u
[p];6.01;x;y;w;t;e;d;y;11.75;12.93;;;w;;;t;p;;m;u
[p];7.32;x;s;w;t;e;c;y;12.35;13.93;;;w;;;t;g;;m;u
[p];9.05;x;s;w;t;e;c;w;16.48;15.86;;;w;;;t;p;;g;u
[p];6.26;x;s;w;t;e;c;y;16.32;16.85;;;w;;;t;g;;g;u
[p];7.41;x;y;w;t;e;c;w;14.66;17.08;;;w;;;t;p;;m;a
[p];5.79;x;y;w;t;e;d;w;17.35;16.84;;;w;;;t;g;;m;u
[p];6.2;x;d;w;t;e;c;w;13.87;13.94;;;w;;;t;g;;g;u
[p];4.59;x;y;w;t;e;c;w;11.82;12.11;;;w;;;t;p;;g;a
[p];6.39;x;d;w;t;e;c;y;13.75;13.04;;;w;;;t;p;;g;u
[p];7.41;x;y;w;t;e;c;y;12.8;14.75;;;w;;;t;g;;m;a
[p];4.66;x;s;w;t;e;d;w;13.58;14.2;;;w;;;t;g;;m;a
[p];6.72;x;s;w;t;e;d;w;16.85;17.08;;;w;;;t;p;;g;a
[p];6.58;x;d;w;t;e;d;w;13.55;14.66;;;w;;;t;g;;m;a
[p];8.94;x;s;w;t;e;c;w;15.31;15.75;;;w;;;t;g;;g;u
[p];7.0;x;d;w;t;e;c;y;16.5;15.3;;;w;;;t;g;;m;a
[p];6.78;x;y;w;t;e;c;y;12.61;14.75;;;w;;;t;g;;m;a
[p];7.78;x;d;w;t;e;c;y;17.98;19.14;;;w;;;t;p;;g;a
[p];5.23;x;y;w;t;e;c;w;12.97;14.69;;;w;;;t;g;;m;a
[p];7.31;x;d;w;t;e;c;y;13.06;14.11;;;w;;;t;p;;g;u
[p];4.65;x;y;w;t;e;c;w;9.36;13.84;;;w;;;t;g;;m;u
[p];7.87;x;d;w;t;e;c;w;16.82;16.7;;;w;;;t;p;;g;a
[p];6.88;x;s;w;t;e;c;w;13.11;14.83;;;w;;;t;g;;m;u
[p];8.78;x;y;w;t;e;c;y;19.46;17.88;;;w;;;t;g;;m;u
[p];7.82;x;d;w;t;e;d;y;11.51;14.41;;;w;;;t;p;;m;u
[p];6.03;x;y;w;t;e;d;y;10.83;14.86;;;w;;;t;g;;g;u
[p];7.63;x;s;w;t;e;d;y;12.16;13.59;;;w;;;t;p;;g;a
[p];8.19;x;s;w;t;e;c;w;16.96;17.62;;;w;;;t;p;;m;a
[p];7.06;x;y;w;t;e;c;y;13.78;14.9;;;w;;;t;g;;g;u
[p];7.45;x;s;w;t;e;c;y;17.11;18.39;;;w;;;t;g;;m;u
[p];5.86;x;y;w;t;e;d;w;16.14;17.3;;;w;;;t;g;;m;u
[p];8.47;x;d;w;t;e;c;w;12.7;14.31;;;w;;;t;p;;m;a
[p];6.2;x;d;w;t;e;c;w;12.29;13.88;;;w;;;t;g;;m;u
[p];7.97;x;d;w;t;e;d;y;14.94;17.06;;;w;;;t;p;;m;u
[p];5.5;x;s;w;t;e;d;y;13.11;15.81;;;w;;;t;g;;g;a
[p];4.73;x;y;w;t;e;d;w;8.91;13.92;;;w;;;t;g;;g;u
[p];8.37;x;s;w;t;e;d;y;16.03;17.22;;;w;;;t;g;;g;u
[p];7.53;x;s;w;t;e;c;w;17.02;16.52;;;w;;;t;p;;g;a
[p];5.53;x;y;w;t;e;c;y;13.25;15.08;;;w;;;t;g;;m;u
[p];7.58;x;s;w;t;e;d;w;10.76;11.99;;;w;;;t;p;;m;u
[p];6.64;x;y;w;t;e;c;y;16.22;16.76;;;w;;;t;p;;g;u
[p];7.03;x;y;w;t;e;c;y;13.86;13.68;;;w;;;t;g;;g;a
[p];5.89;x;y;w;t;e;d;y;12.58;15.38;;;w;;;t;p;;g;u
[p];7.02;x;y;w;t;e;c;y;16.15;13.19;;;w;;;t;g;;m;a
[p];6.13;x;d;w;t;e;d;w;13.74;13.34;;;w;;;t;p;;m;u
[p];6.61;x;s;w;t;e;d;y;14.94;14.08;;;w;;;t;p;;g;u
[p];6.39;x;d;w;t;e;c;y;15.11;14.52;;;w;;;t;p;;g;a
[p];7.98;x;d;w;t;e;c;w;11.97;13.44;;;w;;;t;p;;g;a
[p];5.25;x;y;w;t;e;d;w;11.86;15.07;;;w;;;t;p;;g;u
[p];6.73;x;s;w;t;e;d;w;15.19;16.44;;;w;;;t;p;;g;u
[p];7.77;x;s;w;t;e;d;w;14.33;15.2;;;w;;;t;p;;g;u
[p];5.45;x;d;w;t;e;d;w;15.0;16.89;;;w;;;t;g;;m;a
[p];7.68;x;y;w;t;e;c;w;18.14;18.22;;;w;;;t;p;;g;a
[p];5.33;x;s;w;t;e;c;w;13.99;14.49;;;w;;;t;p;;g;u
[p];7.43;x;s;w;t;e;c;y;15.51;16.02;;;w;;;t;p;;g;a
[p];6.22;x;d;w;t;e;c;y;11.72;14.97;;;w;;;t;g;;m;u
[p];7.05;x;s;w;t;e;c;w;16.79;17.25;;;w;;;t;p;;m;u
[p];5.67;x;d;w;t;e;d;y;14.63;15.42;;;w;;;t;g;;g;a
[p];6.19;x;s;w;t;e;d;y;15.17;16.67;;;w;;;t;g;;m;a
[p];6.53;x;d;w;t;e;d;w;13.67;14.17;;;w;;;t;g;;m;u
[p];5.92;x;y;w;t;e;c;y;12.86;13.63;;;w;;;t;g;;g;a
[p];6.59;x;d;w;t;e;c;y;11.49;14.59;;;w;;;t;p;;m;u
[p];6.79;x;d;w;t;e;c;w;12.31;14.53;;;w;;;t;p;;g;a
[p];8.85;x;y;w;t;e;c;w;12.86;17.38;;;w;;;t;p;;m;a
[p];7.02;x;s;w;t;e;d;w;12.78;12.95;;;w;;;t;p;;m;u
[p];6.09;x;y;w;t;e;d;w;11.39;13.45;;;w;;;t;p;;m;u
[p];6.82;x;y;w;t;e;c;y;12.56;14.07;;;w;;;t;g;;g;u
[p];5.16;x;s;w;t;e;c;y;10.97;11.9;;;w;;;t;p;;m;u
[p];6.27;x;s;w;t;e;d;y;16.79;16.14;;;w;;;t;p;;g;u
[p];5.99;x;d;w;t;e;c;y;14.27;13.21;;;w;;;t;g;;g;u
[p];7.62;x;y;w;t;e;d;w;13.41;14.76;;;w;;;t;g;;g;u
[p];5.35;x;d;w;t;e;c;w;11.44;13.26;;;w;;;t;g;;g;a
[p];7.11;x;d;w;t;e;c;y;12.37;14.99;;;w;;;t;g;;g;a
[p];5.02;x;y;w;t;e;d;y;12.95;13.12;;;w;;;t;p;;g;a
[p];5.19;x;d;w;t;e;c;w;11.22;14.42;;;w;;;t;p;;m;a
[p];8.98;x;y;w;t;e;d;w;15.03;15.4;;;w;;;t;g;;m;a
[p];7.07;x;s;w;t;e;c;w;16.59;13.24;;;w;;;t;g;;m;u
[p];7.32;x;d;w;t;e;c;w;12.99;14.28;;;w;;;t;p;;m;u
[p];7.19;x;y;w;t;e;c;y;10.8;12.81;;;w;;;t;g;;g;a
[p];6.41;x;d;w;t;e;d;w;13.35;15.57;;;w;;;t;p;;g;a
[p];8.2;x;d;w;t;e;c;w;16.2;16.52;;;w;;;t;g;;g;a
[p];6.89;x;s;w;t;e;d;w;17.45;17.7;;;w;;;t;g;;m;a
[p];7.28;x;s;w;t;e;d;y;12.66;12.92;;;w;;;t;p;;m;a
[p];6.05;x;s;w;t;e;c;w;15.1;17.34;;;w;;;t;g;;m;a
[p];7.28;x;s;w;t;e;c;w;16.04;17.41;;;w;;;t;g;;m;a
[p];7.88;x;s;w;t;e;c;y;11.88;14.98;;;w;;;t;p;;m;a
[p];6.49;x;d;w;t;e;d;w;13.45;13.05;;;w;;;t;g;;g;a
[p];7.64;x;d;w;t;e;d;w;14.88;16.11;;;w;;;t;g;;g;a
[p];7.92;x;y;w;t;e;c;y;15.47;14.15;;;w;;;t;g;;g;u
[p];6.13;x;s;w;t;e;d;w;11.5;14.65;;;w;;;t;p;;m;a
[p];7.75;x;y;w;t;e;d;w;17.52;18.36;;;w;;;t;g;;m;u
[p];5.44;x;d;w;t;e;c;y;11.47;14.4;;;w;;;t;g;;g;u
[p];7.08;x;s;w;t;e;d;y;12.57;11.88;;;w;;;t;g;;m;a
[p];6.34;x;y;w;t;e;c;w;16.46;17.89;;;w;;;t;g;;m;u
[p];7.56;x;y;w;t;e;c;w;16.57;16.22;;;w;;;t;p;;g;u
[p];5.85;x;s;w;t;e;d;w;11.9;13.61;;;w;;;t;p;;g;a
[p];7.29;x;y;w;t;e;c;w;15.05;15.05;;;w;;;t;g;;m;u
[p];7.74;x;s;w;t;e;c;w;14.07;14.08;;;w;;;t;p;;g;a
[p];6.64;x;d;w;t;e;d;y;14.21;15.76;;;w;;;t;g;;g;a
[p];6.2;x;d;w;t;e;c;w;12.08;13.44;;;w;;;t;g;;g;u
[p];6.87;x;y;w;t;e;d;w;11.77;12.59;;;w;;;t;g;;g;u
[p];5.72;x;d;w;t;e;d;y;12.5;14.88;;;w;;;t;p;;g;u
[p];5.05;x;s;w;t;e;d;w;8.35;12.01;;;w;;;t;p;;m;a
[p];6.5;x;s;w;t;e;c;y;13.45;13.88;;;w;;;t;p;;g;u
[p];6.31;x;s;w;t;e;c;w;16.74;16.63;;;w;;;t;p;;g;a
[p];6.71;x;s;w;t;e;d;y;9.03;11.55;;;w;;;t;g;;m;u
[p];7.14;x;d;w;t;e;d;w;11.41;12.56;;;w;;;t;p;;m;u
[p];4.56;x;d;w;t;e;c;w;9.87;11.64;;;w;;;t;g;;g;u
[p];5.79;x;s;w;t;e;d;w;14.66;15.87;;;w;;;t;g;;g;a
[p];6.43;x;d;w;t;e;c;y;11.67;12.4;;;w;;;t;p;;m;u
[p];7.21;x;y;w;t;e;c;w;13.52;16.14;;;w;;;t;g;;m;a
[p];7.42;x;d;w;t;e;d;w;12.33;14.34;;;w;;;t;p;;m;a
[p];6.51;x;d;w;t;e;c;y;14.64;13.43;;;w;;;t;p;;g;u
[p];6.26;x;y;w;t;e;d;y;13.05;13.95;;;w;;;t;g;;g;u
[p];6.65;x;d;w;t;e;c;y;11.06;13.75;;;w;;;t;g;;g;a
[p];4.72;x;y;w;t;e;d;w;14.59;15.54;;;w;;;t;p;;m;a
[p];7.4;x;d;w;t;e;d;y;13.48;15.42;;;w;;;t;g;;g;a
[p];4.55;x;y;w;t;e;c;y;8.31;11.29;;;w;;;t;p;;m;u
[p];6.29;x;d;w;t;e;d;y;13.25;12.78;;;w;;;t;p;;g;a
[p];8.14;x;d;w;t;e;d;y;18.0;17.38;;;w;;;t;g;;m;u
[p];7.93;x;s;w;t;e;c;y;14.93;16.06;;;w;;;t;p;;g;u
[p];7.55;x;s;w;t;e;d;y;16.37;17.21;;;w;;;t;p;;m;u
[p];7.42;x;y;w;t;e;c;w;14.81;15.3;;;w;;;t;g;;m;u
[p];8.08;x;d;w;t;e;c;y;13.92;14.05;;;w;;;t;p;;g;a
[p];7.77;x;y;w;t;e;d;y;17.95;19.82;;;w;;;t;g;;m;u
[p];7.05;x;d;w;t;e;d;w;12.87;14.95;;;w;;;t;g;;g;a
[p];7.13;x;d;w;t;e;c;w;16.08;14.73;;;w;;;t;g;;g;u
[p];6.79;x;d;w;t;e;d;w;14.06;14.98;;;w;;;t;p;;m;u
[p];5.41;x;d;w;t;e;d;y;13.94;13.92;;;w;;;t;p;;m;a
[p];5.95;x;d;w;t;e;c;w;15.97;15.49;;;w;;;t;p;;g;a
[p];5.42;x;s;w;t;e;d;w;14.21;15.15;;;w;;;t;g;;m;u
[p];5.48;x;y;w;t;e;d;w;13.48;16.35;;;w;;;t;g;;g;u
[p];7.56;x;y;w;t;e;d;w;17.31;17.77;;;w;;;t;p;;m;u
[p];8.76;x;y;w;t;e;c;w;15.43;16.7;;;w;;;t;p;;m;u
[p];8.59;x;d;w;t;e;d;w;13.52;15.56;;;w;;;t;p;;g;a
[p];7.44;x;s;w;t;e;d;w;13.24;13.88;;;w;;;t;g;;g;a
[p];6.77;x;s;w;t;e;d;w;13.1;12.97;;;w;;;t;p;;m;u
[p];7.26;x;y;w;t;e;c;w;15.16;16.02;;;w;;;t;g;;m;u
[p];6.87;x;d;w;t;e;d;w;13.57;11.51;;;w;;;t;p;;g;a
[p];6.57;x;d;w;t;e;c;w;13.88;17.65;;;w;;;t;g;;m;u
[p];7.41;x;s;w;t;e;c;w;14.71;13.6;;;w;;;t;g;;g;u
[p];5.81;x;y;w;t;e;c;y;12.48;14.46;;;w;;;t;g;;g;a
[p];6.24;x;y;w;t;e;c;y;10.84;14.75;;;w;;;t;p;;g;a
[p];6.7;x;s;w;t;e;d;y;13.71;13.97;;;w;;;t;g;;m;a
[p];7.95;x;s;w;t;e;c;y;16.02;17.27;;;w;;;t;g;;m;u
[p];7.96;x;y;w;t;e;d;w;16.52;17.65;;;w;;;t;g;;g;u
[p];6.81;x;y;w;t;e;c;w;14.84;14.46;;;w;;;t;p;;m;a
[p];6.7;x;d;w;t;e;c;y;15.58;14.86;;;w;;;t;p;;m;u
[p];5.99;x;s;w;t;e;d;y;13.95;15.03;;;w;;;t;p;;g;u
[p];5.76;x;s;w;t;e;c;w;14.77;17.6;;;w;;;t;p;;g;a
[p];6.66;x;y;w;t;e;c;w;14.1;12.93;;;w;;;t;p;;m;a
[p];6.34;x;s;w;t;e;c;w;15.99;14.94;;;w;;;t;g;;m;a
[p];7.72;x;d;w;t;e;d;w;15.83;15.58;;;w;;;t;g;;m;u
[p];7.67;x;d;w;t;e;c;y;15.07;15.33;;;w;;;t;g;;m;u
[p];8.59;x;d;w;t;e;c;y;16.38;17.67;;;w;;;t;p;;g;u
[p];6.94;x;s;w;t;e;d;y;11.94;13.93;;;w;;;t;p;;g;u
[p];5.85;x;y;w;t;e;c;w;13.6;14.12;;;w;;;t;g;;m;u
[p];7.8;x;s;w;t;e;c;y;15.97;17.54;;;w;;;t;p;;m;u
[p];6.6;x;y;w;t;e;c;w;15.27;15.9;;;w;;;t;g;;m;a
[p];6.24;x;s;w;t;e;d;w;11.9;13.32;;;w;;;t;p;;m;u
[p];5.84;x;y;w;t;e;d;y;13.92;13.3;;;w;;;t;g;;g;a
[p];7.05;x;d;w;t;e;c;w;15.74;14.86;;;w;;;t;p;;g;u
[p];5.82;x;d;w;t;e;c;y;13.31;15.6;;;w;;;t;g;;g;u
[p];6.77;x;s;w;t;e;c;w;12.99;16.18;;;w;;;t;p;;m;u
[p];6.6;x;d;w;t;e;d;w;15.44;14.83;;;w;;;t;g;;m;u
[p];8.03;x;d;w;t;e;d;y;15.39;17.22;;;w;;;t;p;;g;a
[p];6.99;x;s;w;t;e;d;w;13.38;14.19;;;w;;;t;g;;m;u
[p];7.02;x;s;w;t;e;c;w;13.94;16.34;;;w;;;t;p;;m;a
