class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
[p],4.21,x,h,w,f,x,c,w,7.39,4.43,e,s,w,p,f,f,f,w,d,a
[p],5.43,x,y,o,f,e,c,w,8.35,10.61,b,s,y,u,y,t,r,w,d,u
[e],5.71,x,s,n,f,x,c,u,8.47,7.39,e,s,n,p,w,t,e,b,d,a
[e],6.01,f,s,u,f,a,c,y,3.56,0.24,s,s,w,p,f,f,f,y,d,a
[p],11.27,x,t,w,t,a,c,w,5.63,24.83,e,s,k,p,f,f,f,w,d,u
[p],7.55,x,s,o,f,a,d,b,4.36,13.76,e,s,p,p,f,f,f,b,d,u
[p],5.66,s,y,n,t,a,c,y,5.93,6.07,e,s,p,p,f,f,f,y,d,u
[e],15.83,x,t,w,t,d,c,p,5.88,29.42,e,s,w,p,f,f,f,w,d,u
[p],3.43,x,t,n,f,a,d,w,3.97,5.92,e,t,w,p,f,f,f,w,d,a
[p],6.66,f,k,g,f,a,c,p,5.98,8.23,e,s,w,p,f,f,f,p,d,s
[p],8.75,s,i,y,t,d,c,n,9.01,21.81,e,s,y,p,f,f,f,w,d,a
[p],4.73,f,s,y,t,s,c,b,1.86,9.19,e,s,e,p,f,f,f,b,d,a
[e],6.62,f,g,n,f,e,c,w,12.28,12.53,e,g,w,u,w,f,f,w,g,u
[e],6.53,x,s,n,t,f,f,f,2.66,10.09,e,y,n,p,f,f,f,n,d,a
[e],7.14,o,w,n,t,f,f,f,8.32,48.03,e,w,w,p,f,f,f,w,d,s
[e],4.0,x,s,p,f,f,f,f,2.1,9.33,e,s,p,p,f,f,f,p,d,a
[e],9.1,c,y,n,f,e,c,w,18.65,17.38,e,g,w,u,w,f,f,w,d,a
[e],4.75,f,s,n,f,a,c,o,5.09,5.87,e,s,w,p,f,f,f,n,d,a
[e],6.7,x,t,y,f,f,f,f,8.72,8.66,e,y,y,p,f,f,f,n,d,u
[p],7.79,f,t,o,f,e,c,w,8.06,10.06,b,s,y,u,y,t,r,w,d,u
[e],2.59,x,s,p,f,f,f,f,2.77,10.51,e,s,p,p,f,f,f,w,d,u
[e],11.83,f,t,w,t,a,c,w,5.99,20.5,e,s,e,p,f,f,f,w,d,a
[e],14.05,x,s,n,f,f,f,f,10.51,22.29,e,s,g,p,f,f,f,n,d,u
[p],2.46,c,g,b,f,s,d,g,6.81,3.0,r,f,g,p,f,f,f,w,d,s
[e],4.08,x,s,b,t,a,c,w,3.41,7.04,e,s,w,p,f,f,f,w,d,u
[p],5.87,f,s,w,f,e,c,w,9.28,8.93,s,y,w,u,w,t,r,w,d,a
[p],0.66,f,i,k,f,a,c,k,1.01,2.05,e,i,w,u,g,f,f,k,u,a
[p],5.76,x,t,o,t,x,c,n,5.68,14.99,e,i,w,p,f,f,f,w,d,u
[e],7.57,x,s,n,t,d,c,w,6.96,17.4,e,g,b,p,f,f,f,w,d,u
[p],5.23,f,t,o,t,d,c,e,4.51,20.42,e,s,e,p,f,f,f,b,d,a
[e],4.38,f,y,w,f,e,c,g,8.33,6.76,e,i,w,p,w,t,s,k,d,u
[p],6.83,s,d,n,t,a,c,w,7.68,11.85,e,s,o,p,f,f,f,y,h,u
[p],8.07,s,t,w,t,d,c,y,8.69,24.46,e,s,w,p,f,f,f,w,d,u
[p],10.58,x,h,n,f,a,c,n,9.35,24.5,s,y,w,p,f,f,f,n,d,u
[e],6.69,x,h,w,f,d,c,w,3.46,4.98,e,s,w,p,f,f,f,w,d,u
[e],6.66,x,s,n,f,a,c,o,5.67,6.53,e,s,o,p,f,f,f,n,d,a
[p],4.61,x,y,w,f,e,c,w,8.19,6.82,s,y,w,u,w,t,r,w,d,a
[e],4.82,x,i,n,f,d,c,g,5.88,10.3,s,s,w,p,f,f,f,p,l,u
[p],2.16,x,w,y,f,e,c,n,0.09,5.02,e,p,p,p,f,f,f,w,d,s
[e],7.85,f,y,w,f,a,c,w,7.02,31.96,e,s,w,p,w,t,r,w,d,u
[e],2.46,s,s,y,f,f,f,f,3.45,5.61,e,s,y,p,f,f,f,y,d,a
[e],6.78,x,s,k,t,f,f,f,2.44,6.05,e,y,n,p,f,f,f,n,d,u
[e],8.25,f,y,r,f,x,c,w,6.9,32.71,e,i,w,p,f,f,f,w,d,u
[e],6.55,x,y,n,t,d,c,y,3.33,20.56,e,s,l,p,f,f,f,b,d,a
[p],10.54,x,t,r,t,a,c,p,4.18,15.41,e,y,r,p,f,f,f,w,d,u
[p],18.66,s,s,b,t,a,c,b,4.89,19.91,e,s,w,p,f,f,f,y,d,u
[e],6.32,o,t,n,t,f,f,f,5.33,5.28,e,y,n,p,f,f,f,n,d,a
[p],5.59,f,t,e,t,a,c,w,2.97,17.11,e,s,o,p,f,f,f,b,d,u
[e],9.0,x,s,u,t,a,c,w,6.35,23.82,e,s,n,p,f,f,f,w,d,s
[e],5.86,s,t,o,t,a,c,o,5.4,15.68,e,t,o,p,f,f,f,w,d,u
[p],19.12,f,s,w,t,e,c,n,16.0,19.79,e,s,n,p,w,t,l,r,g,a
[p],11.06,f,s,y,f,a,c,w,10.16,33.16,e,s,y,p,f,f,f,b,b,a
[e],6.15,x,s,k,t,f,f,f,2.46,9.42,e,y,y,p,f,f,f,n,d,a
[p],12.2,x,y,k,t,a,c,k,6.12,21.3,e,s,e,p,f,f,f,w,d,a
[p],12.35,f,s,n,f,a,c,w,10.4,30.24,e,s,n,p,f,f,f,b,b,a
[e],12.05,x,s,r,f,a,c,w,6.61,20.91,e,s,n,p,f,f,f,w,d,u
[p],16.75,f,s,n,t,e,c,n,17.88,20.92,e,s,w,p,w,t,l,r,m,u
[e],8.66,f,t,y,f,d,d,y,4.67,13.67,e,s,y,p,f,f,f,w,d,u
[e],8.48,x,s,e,f,f,f,f,14.41,14.22,e,y,n,p,f,f,f,n,d,u
[e],7.63,f,s,u,t,a,c,w,5.54,17.64,e,s,w,p,f,f,f,w,d,s
[e],7.74,f,s,u,f,a,c,w,5.37,18.53,e,s,p,p,f,f,f,y,d,a
[p],6.32,f,y,o,f,e,c,w,8.44,10.47,b,y,y,u,y,t,r,w,d,u
[p],13.29,x,s,e,t,a,c,w,3.68,20.16,e,s,w,p,f,f,f,w,d,a
[e],13.82,x,s,y,f,f,f,f,8.91,19.59,c,s,w,p,f,f,f,y,d,u
[e],25.45,s,f,u,t,d,c,p,8.1,30.28,e,s,w,p,f,f,f,w,d,a
[p],4.01,x,y,b,t,e,c,w,6.09,4.17,s,y,n,p,w,t,e,w,d,a
[e],7.57,f,s,g,f,a,c,g,6.61,12.13,s,s,w,p,f,f,f,p,l,u
[p],6.0,x,s,y,t,x,c,b,4.55,14.43,e,s,y,p,f,f,f,b,d,a
[p],0.45,x,s,o,f,d,d,w,2.36,0.94,e,s,o,p,f,f,f,w,d,u
[e],8.68,x,s,e,t,f,f,f,7.56,21.01,e,s,y,p,f,f,f,n,d,u
[e],4.94,x,s,o,f,x,c,g,8.0,8.57,e,s,o,p,w,t,e,u,d,s
[e],6.56,x,y,g,f,e,c,w,13.36,14.18,e,k,w,u,w,f,f,w,g,s
[p],3.31,c,k,b,f,a,d,p,5.65,6.79,e,g,b,p,f,f,f,p,d,s
[p],1.69,x,g,o,f,a,d,p,1.94,1.21,e,y,o,p,f,f,f,w,d,a
[p],3.14,f,t,p,f,a,c,w,2.29,0.63,e,s,w,p,f,f,f,w,d,a
[e],9.04,f,t,y,f,a,d,w,5.61,16.93,e,s,w,p,f,f,f,w,d,a
[p],9.86,f,s,e,f,d,c,w,6.37,20.88,e,s,w,p,f,f,f,o,d,u
[p],11.16,f,y,y,t,e,c,w,11.45,8.92,b,s,y,u,y,t,r,w,d,s
[e],5.34,c,s,y,f,e,c,p,7.9,5.23,e,k,y,p,f,f,f,p,d,a
[p],6.59,x,s,b,t,a,c,w,6.94,7.91,e,s,b,p,f,f,f,b,d,a
[e],2.2,s,s,b,t,a,c,w,3.04,5.0,e,s,n,p,f,f,f,w,d,a
[e],4.42,o,y,w,f,e,c,g,9.25,6.58,e,i,w,p,w,t,s,k,d,u
[e],6.23,x,s,w,f,d,c,w,4.87,11.09,e,s,w,p,f,f,f,g,d,w
[e],1.65,x,s,o,f,f,f,f,2.89,4.57,e,s,o,p,f,f,f,y,d,a
[e],2.49,f,s,n,t,d,d,b,13.14,8.21,e,s,b,p,w,f,f,w,d,u
[e],7.36,x,s,u,t,a,c,w,5.96,19.47,e,s,n,p,f,f,f,w,d,s
[e],5.03,f,s,o,f,a,c,o,4.32,5.75,e,s,o,p,f,f,f,n,d,u
[e],5.66,x,t,n,t,f,f,f,6.99,4.91,e,y,n,p,f,f,f,n,d,a
[e],2.99,f,k,y,f,a,c,e,4.9,5.92,e,k,y,p,y,t,e,n,d,u
[p],4.22,f,s,b,f,a,c,w,6.05,5.73,e,s,b,p,w,t,r,b,d,s
[p],6.6,s,s,w,t,d,c,w,5.58,12.31,e,s,w,p,f,f,f,b,d,u
[e],6.21,s,f,w,t,a,c,p,4.56,25.44,e,t,w,p,f,f,f,w,d,a
[e],5.35,o,t,y,t,f,f,f,5.96,4.26,e,y,n,p,f,f,f,n,d,a
[p],7.24,x,k,w,f,x,c,n,6.46,8.61,s,k,y,p,f,f,f,n,d,u
[p],10.22,f,t,n,f,s,c,b,8.21,18.4,s,y,w,p,f,f,f,n,g,a
[p],0.5,x,s,o,f,d,d,w,2.36,1.35,e,s,o,p,f,f,f,w,d,u
[p],1.67,x,w,y,f,e,c,n,0.1,4.79,e,p,p,p,f,f,f,w,d,s
[e],9.83,f,h,w,f,d,c,w,6.5,13.15,e,s,w,p,f,f,f,w,d,a
[e],17.96,x,s,n,f,f,f,f,13.56,27.11,e,s,w,p,f,f,f,n,d,a
[e],10.61,x,t,e,f,e,c,o,13.45,14.45,b,s,y,u,w,t,r,w,d,a
[e],13.11,x,t,u,t,d,c,y,8.29,30.74,e,s,e,p,f,f,f,y,d,a
[e],9.57,x,s,y,f,f,f,f,18.17,16.61,e,g,n,p,f,f,f,n,d,u
[p],6.16,x,y,o,f,e,c,y,8.36,10.56,b,s,y,u,y,t,r,w,d,u
[p],8.31,x,s,w,t,d,c,w,6.02,13.94,e,s,w,p,f,f,f,b,d,u
[e],5.72,x,y,y,f,d,d,y,4.39,12.19,e,s,y,p,f,f,f,w,d,a
[p],6.9,f,y,e,f,x,d,o,9.69,6.67,e,f,y,p,f,f,f,w,d,s
[p],8.78,x,t,w,t,d,c,y,8.48,24.87,e,s,n,p,f,f,f,w,d,u
[p],6.31,f,y,o,f,e,c,w,9.12,8.41,b,y,y,u,y,t,r,w,d,a
[e],16.39,x,s,y,f,f,f,f,9.4,14.75,s,y,y,p,f,f,f,y,d,a
[p],15.2,x,s,o,f,d,c,o,16.43,17.03,e,s,o,p,f,f,f,y,d,a
[e],6.31,x,s,y,f,f,f,f,7.62,8.87,e,t,y,p,f,f,f,n,d,u
[e],20.08,s,f,p,t,d,c,p,7.79,32.28,e,s,w,p,f,f,f,p,d,u
[p],3.07,c,s,b,f,e,d,p,5.62,6.34,e,g,b,p,f,f,f,p,d,s
[p],7.1,x,y,r,t,a,c,p,6.18,18.87,e,y,r,p,f,f,f,w,d,u
[p],8.44,x,t,e,f,a,d,b,5.75,15.93,e,s,p,p,f,f,f,b,d,a
[e],24.55,x,s,u,t,a,c,y,8.81,24.95,e,s,e,p,f,f,f,o,d,a
[p],12.9,s,t,g,t,d,c,u,6.93,17.95,e,t,n,p,f,f,f,y,d,u
[p],21.1,f,y,n,t,e,c,w,15.56,20.63,e,s,w,p,w,t,l,r,g,u
[p],7.76,x,y,r,t,d,c,p,5.0,18.72,e,y,r,p,f,f,f,w,d,a
[e],3.94,x,s,o,f,x,c,g,6.91,8.03,e,s,o,p,w,t,e,u,d,s
[e],6.12,x,t,y,t,d,c,y,3.88,18.97,e,s,l,p,f,f,f,y,d,a
[e],3.3,f,t,b,f,d,d,w,5.23,0.33,e,s,w,p,f,f,f,w,w,a
[e],4.55,x,i,y,f,f,f,f,5.78,8.8,b,s,n,p,w,t,e,n,d,a
[p],9.96,f,s,e,f,a,c,w,7.21,22.91,e,s,e,p,f,f,f,o,d,a
[e],1.63,s,s,y,f,f,f,f,2.91,4.88,e,s,o,p,f,f,f,y,d,a
[e],8.18,f,t,y,t,a,c,w,5.43,16.0,e,s,e,p,f,f,f,w,d,u
[p],7.94,x,s,o,f,d,c,o,12.99,14.69,e,s,o,p,f,f,f,y,g,u
[p],13.38,x,s,y,f,a,c,w,10.49,37.4,e,s,y,p,f,f,f,b,b,u
[e],9.25,f,i,w,t,a,c,w,4.92,18.34,e,s,w,p,f,f,f,w,d,a
[p],6.26,x,t,y,f,e,c,w,7.11,12.6,b,s,w,u,w,t,e,w,d,u
[p],7.11,f,t,e,f,d,d,b,4.38,14.53,e,s,p,p,f,f,f,b,d,a
[p],7.55,f,t,w,f,a,d,w,5.37,6.34,e,t,w,p,f,f,f,w,d,a
[p],2.87,o,w,k,f,f,f,f,3.31,9.6,e,g,w,p,f,f,f,w,d,u
[e],13.67,x,w,n,f,f,f,f,8.99,19.76,c,s,w,p,f,f,f,y,d,u
[p],5.69,x,t,o,t,x,c,n,5.18,15.39,e,i,w,p,f,f,f,w,d,a
[e],7.29,x,y,y,f,d,d,w,3.94,11.16,e,s,y,p,f,f,f,w,d,u
[e],11.38,p,s,u,f,a,c,w,6.28,24.59,e,s,w,p,f,f,f,w,d,a
[p],4.29,x,g,o,f,a,d,p,11.73,6.4,e,y,o,p,f,f,f,w,d,a
[p],7.04,x,t,r,t,a,c,p,5.39,17.76,e,t,r,p,f,f,f,w,d,a
[p],5.77,f,t,o,f,e,c,w,8.08,11.49,b,s,y,u,y,t,r,w,d,a
[p],11.48,x,t,g,t,d,c,u,7.59,22.09,e,t,n,p,f,f,f,y,d,a
[p],0.83,x,t,y,t,x,d,e,3.12,2.43,e,y,e,p,f,f,f,w,l,a
[p],12.27,x,t,n,t,d,c,w,8.08,21.09,e,t,y,p,f,f,f,y,d,a
[p],4.02,x,k,b,f,d,d,b,4.84,6.46,e,s,b,p,w,f,f,p,d,w
[p],4.37,x,s,b,f,a,c,w,5.97,6.53,e,s,b,p,w,t,r,b,d,s
[e],3.98,x,h,b,f,d,d,w,4.44,0.42,e,s,w,p,f,f,f,w,g,u
[e],7.17,x,s,g,f,d,c,w,6.87,1.11,e,i,w,p,f,f,f,w,d,a
[e],11.95,p,y,y,f,e,c,w,6.51,32.73,e,i,w,p,f,f,f,w,d,u
[e],9.1,o,w,e,t,f,f,f,8.45,56.38,e,w,w,p,f,f,f,w,d,s
[p],6.72,x,y,n,t,f,f,f,8.23,15.68,e,y,y,p,f,f,f,n,d,a
[p],5.94,s,d,n,t,d,c,w,6.72,14.02,e,s,n,p,f,f,f,y,h,u
[e],5.67,x,s,n,f,d,c,w,3.97,11.25,e,s,p,p,f,f,f,y,d,u
[e],11.43,x,s,b,f,f,f,f,8.55,15.56,e,s,w,p,f,f,f,n,d,a
[e],5.99,x,s,n,f,a,c,g,5.21,8.77,s,s,w,p,f,f,f,p,d,a
[p],4.91,x,t,y,t,s,c,y,4.36,13.88,e,s,y,p,f,f,f,b,d,a
[p],8.78,x,s,g,t,d,c,e,5.33,21.28,e,s,e,p,f,f,f,w,d,u
[p],9.26,x,y,n,t,f,f,f,9.09,18.17,e,y,e,p,f,f,f,n,d,u
[e],1.78,x,s,y,f,f,f,f,2.43,3.08,e,s,o,p,f,f,f,y,d,a
[p],10.04,x,s,n,f,x,c,w,5.42,11.01,e,g,b,p,f,f,f,w,g,u
[e],4.04,f,s,o,f,a,c,o,4.54,4.76,e,s,o,p,f,f,f,n,d,u
[p],5.65,x,s,n,t,e,c,p,5.85,7.3,b,s,w,p,w,t,r,n,d,a
[p],8.46,x,y,y,t,e,c,w,10.5,9.39,b,y,y,u,y,t,r,w,d,u
[p],8.74,x,k,w,f,x,c,n,6.95,9.58,s,k,w,p,f,f,f,n,d,a
[e],5.66,x,s,n,f,f,f,f,5.23,10.93,e,y,n,p,f,f,f,n,d,a
[p],1.35,s,g,o,f,a,d,p,1.93,0.85,e,y,o,p,f,f,f,w,d,a
[e],4.41,x,s,n,f,x,c,g,7.18,8.08,e,s,o,p,w,t,e,b,d,s
[e],18.82,x,t,e,t,d,c,y,8.66,26.32,e,s,e,p,f,f,f,y,d,u
[e],7.92,f,s,n,f,d,c,g,6.16,12.32,s,s,w,p,f,f,f,p,d,a
[p],6.35,x,y,w,t,e,c,n,10.09,12.56,s,s,w,p,w,t,r,n,d,a
[p],6.5,f,y,e,f,x,d,b,4.57,0.78,e,f,y,p,f,f,f,w,d,a
[e],8.58,f,s,u,t,a,c,w,4.14,15.26,e,s,n,p,f,f,f,w,d,u
[e],6.13,x,s,b,t,d,c,b,4.65,7.77,e,s,w,p,f,f,f,w,d,u
[e],2.3,x,s,y,f,f,f,f,3.61,4.3,e,s,o,p,f,f,f,y,d,a
[e],1.47,x,s,o,f,f,f,f,2.45,2.25,e,s,y,p,f,f,f,y,d,u
[p],6.95,x,s,p,f,d,d,w,4.35,12.44,e,s,w,p,f,f,f,b,d,a
[p],4.73,x,y,w,t,e,c,n,5.48,7.33,b,s,w,p,w,t,r,n,d,a
[p],6.92,f,s,n,t,d,c,w,7.51,8.3,e,s,b,p,f,f,f,b,d,a
[e],6.45,x,y,r,t,d,c,y,2.6,14.04,e,s,n,p,f,f,f,b,d,a
[p],12.12,s,s,o,f,d,c,o,13.97,16.55,e,s,o,p,f,f,f,w,g,u
[p],7.66,b,t,n,f,a,c,y,8.97,10.97,e,t,y,p,w,t,c,n,d,a
[p],5.26,x,t,n,f,d,d,w,5.69,8.5,e,t,w,p,f,f,f,w,d,a
[e],9.14,x,s,w,f,d,c,w,8.33,2.72,e,i,w,p,f,f,f,g,d,a
[p],10.77,f,s,y,t,e,c,w,12.7,11.31,b,s,y,u,y,t,r,w,u,a
[e],2.88,b,y,w,f,e,c,g,5.68,3.99,e,i,w,p,w,t,s,k,d,a
[e],10.84,x,t,e,f,e,c,o,11.62,11.31,b,s,y,u,w,t,r,w,d,a
[p],7.08,s,i,w,t,d,c,w,4.7,14.14,e,s,w,p,f,f,f,w,d,u
[p],7.18,f,s,w,f,e,c,w,8.46,10.65,s,s,w,u,w,t,r,w,d,a
[e],5.94,o,t,n,t,f,f,f,6.22,4.03,e,y,n,p,f,f,f,n,d,a
[e],6.6,x,t,y,f,a,d,w,4.79,14.42,e,s,y,p,f,f,f,w,d,u
[e],11.77,f,s,w,t,e,c,p,9.98,10.58,s,k,w,p,y,t,r,n,d,u
[e],4.85,f,s,o,f,a,c,o,4.57,4.05,e,s,w,p,f,f,f,n,d,a
[p],1.71,f,g,o,f,a,d,p,2.27,1.34,e,y,o,p,f,f,f,w,d,a
[p],4.77,x,y,n,t,f,f,f,7.33,13.35,e,y,y,p,f,f,f,n,d,a
[p],7.6,f,t,n,f,x,d,y,7.91,6.4,e,f,y,p,f,f,f,w,d,s
[p],10.82,f,s,y,f,a,c,w,9.17,45.84,e,s,n,p,f,f,f,b,b,u
[p],3.94,f,s,b,f,a,c,n,5.92,5.77,e,s,b,p,w,t,r,b,d,s
[e],6.86,f,g,g,f,e,c,w,16.73,14.71,e,g,w,u,w,f,f,w,d,s
[p],6.55,x,g,o,f,a,d,p,14.22,8.07,e,y,o,p,f,f,f,w,h,a
[p],6.83,x,s,b,t,d,c,w,8.13,8.9,e,s,b,p,f,f,f,b,d,a
[e],4.53,f,k,y,f,a,c,e,6.13,11.76,e,k,e,p,y,t,e,n,d,a
[p],4.88,x,g,o,f,a,d,p,9.59,5.02,e,y,o,p,f,f,f,w,d,a
[p],8.08,s,i,y,t,d,c,n,5.42,18.99,e,s,n,p,f,f,f,w,d,u
[e],2.95,x,y,n,t,d,d,b,11.87,10.53,e,s,n,p,w,f,f,w,d,a
[e],7.79,x,y,y,t,d,c,y,3.91,19.86,e,s,n,p,f,f,f,y,d,a
[e],9.19,x,y,n,t,d,c,y,4.7,22.79,e,s,l,p,f,f,f,y,d,a
[e],9.06,x,s,g,f,d,c,w,6.71,1.86,e,i,w,p,f,f,f,w,d,w
[e],2.34,x,s,y,f,f,f,f,2.45,3.56,e,s,y,p,f,f,f,y,d,u
[p],5.9,x,s,n,t,e,c,p,5.19,7.04,b,s,w,p,w,t,r,n,d,u
[e],9.13,x,s,u,t,a,c,w,6.38,22.1,e,s,n,p,f,f,f,w,d,u
[e],6.69,x,s,y,f,f,f,f,7.72,9.97,e,y,y,p,f,f,f,n,d,a
[e],3.41,x,s,e,t,f,f,f,5.18,7.68,e,s,y,p,f,f,f,n,d,u
[p],6.79,x,y,n,t,e,c,p,6.11,7.96,b,s,w,p,w,t,r,n,d,u
[e],1.99,x,s,n,t,d,c,p,3.9,5.68,e,s,e,p,f,f,f,y,d,s
[p],7.99,f,s,n,t,a,c,w,8.09,9.81,e,s,b,p,f,f,f,b,d,u
[e],1.09,x,s,y,f,f,f,f,2.64,3.43,e,s,y,p,f,f,f,y,d,u
[p],10.09,x,t,r,t,a,c,p,4.32,17.19,e,t,r,p,f,f,f,w,d,a
[e],2.03,x,y,n,t,d,d,w,17.89,11.73,e,s,n,p,w,f,f,w,d,u
[p],5.6,x,t,p,t,d,c,p,4.37,13.49,e,s,p,p,f,f,f,w,d,a
[e],4.41,b,y,w,f,a,c,k,9.6,7.44,e,i,w,p,w,t,s,k,d,a
[e],2.19,x,k,e,f,d,d,o,6.94,5.65,e,s,y,p,f,f,f,w,d,u
[p],1.72,x,I,w,f,e,c,n,0.1,4.9,e,p,p,p,f,f,f,w,d,s
[e],18.4,x,f,w,t,a,c,p,6.66,30.07,e,s,w,p,f,f,f,w,d,a
[p],3.8,f,t,e,f,a,c,w,2.37,0.19,e,s,w,p,f,f,f,w,d,a
[p],7.77,x,t,e,f,a,c,y,5.59,20.93,e,s,w,p,f,f,f,y,d,a
[p],10.16,f,y,n,t,a,c,y,9.82,16.38,e,s,o,p,f,f,f,y,d,u
[p],7.43,x,y,w,f,e,c,w,9.57,10.21,s,y,w,u,w,t,r,w,d,a
[p],3.07,f,s,n,f,s,c,w,5.28,2.96,e,y,o,p,f,f,f,w,d,u
[p],9.36,x,y,w,t,e,c,n,11.85,13.41,s,s,w,p,w,t,r,n,d,a
[e],13.16,f,s,u,f,a,c,w,7.73,23.13,e,s,w,p,f,f,f,w,d,a
[e],3.5,f,k,y,f,a,c,e,6.07,9.34,e,k,y,p,y,t,e,n,d,a
[e],7.5,x,i,w,t,a,c,w,6.56,17.72,e,s,e,p,f,f,f,w,d,u
[p],3.5,f,y,n,f,s,c,w,5.64,3.16,e,y,o,p,f,f,f,w,d,s
[e],6.38,x,s,w,t,a,c,w,4.19,8.42,e,s,w,p,f,f,f,w,d,a
[e],3.06,f,s,p,f,f,f,f,2.12,11.93,e,s,e,p,f,f,f,p,d,u
[p],5.59,f,y,w,f,s,c,w,5.05,17.23,s,k,w,p,f,f,f,w,d,s
[p],4.39,f,s,w,t,d,c,w,6.91,15.89,e,s,w,p,f,f,f,b,d,u
[e],3.24,f,h,w,f,d,d,w,4.69,0.58,e,s,w,p,f,f,f,w,g,u
[e],8.82,x,s,g,f,d,c,w,6.79,2.29,e,i,w,p,f,f,f,g,d,s
[p],4.99,x,s,b,f,e,c,w,6.11,11.42,b,s,w,u,w,t,e,w,d,u
[e],7.27,f,i,y,t,a,c,w,5.02,20.08,e,s,e,p,f,f,f,w,d,u
[p],7.33,x,t,n,f,s,c,n,6.15,17.04,s,y,w,p,f,f,f,n,d,a
[p],5.03,b,k,w,f,x,c,n,5.3,5.67,s,k,y,p,f,f,f,n,d,a
[p],9.65,x,s,b,t,a,c,w,4.48,13.82,e,s,p,p,f,f,f,y,d,u
[p],13.05,x,y,n,t,e,c,n,7.83,16.97,e,s,n,p,w,t,l,r,m,u
[p],6.35,s,t,p,t,d,c,p,4.93,12.49,e,s,p,p,f,f,f,w,d,a
[p],3.55,c,g,g,f,x,c,w,5.59,3.59,e,i,g,p,f,f,f,w,d,a
[p],9.34,x,y,r,t,d,c,p,5.67,18.67,e,y,r,p,f,f,f,w,d,u
[e],6.86,x,s,y,f,f,f,f,9.01,9.29,e,y,y,p,f,f,f,n,d,u
[e],11.29,f,s,r,f,d,c,w,7.12,19.56,e,s,n,p,f,f,f,w,d,a
[e],6.18,x,t,r,t,d,c,y,4.99,20.99,e,s,n,p,f,f,f,y,d,a
[e],13.19,x,s,y,f,f,f,f,7.55,18.23,c,s,w,p,f,f,f,y,d,u
[e],15.59,f,s,u,t,a,c,w,6.47,15.45,e,s,w,p,f,f,f,o,d,u
[p],0.69,c,s,o,f,d,d,o,2.24,1.03,e,s,o,p,f,f,f,w,d,a
[p],1.61,f,g,n,f,a,d,p,2.16,1.53,e,y,o,p,f,f,f,w,d,a
[e],5.76,x,s,w,t,a,c,b,4.45,7.05,e,s,w,p,f,f,f,w,d,a
[p],7.49,f,y,b,f,e,c,w,10.97,10.98,b,y,w,u,y,t,r,w,d,a
[e],9.13,x,h,b,f,d,c,w,4.8,9.09,e,s,w,p,f,f,f,w,d,w
[e],7.0,x,s,n,f,f,f,f,14.29,14.28,e,y,n,p,f,f,f,n,d,a
[e],13.71,x,y,n,f,s,c,w,10.94,32.56,e,s,w,p,w,t,l,w,d,a
[p],12.81,x,t,r,t,d,c,p,6.45,21.08,e,t,r,p,f,f,f,w,d,a
[e],7.66,s,y,e,f,a,c,w,4.69,15.67,e,s,p,p,f,f,f,y,d,u
[p],11.15,s,s,p,t,a,c,w,4.42,24.32,e,s,w,p,f,f,f,y,d,a
[e],7.52,f,s,u,f,d,c,w,6.37,19.44,e,s,n,p,f,f,f,w,d,s
[p],9.53,x,s,e,f,d,d,w,5.37,17.38,e,s,p,p,f,f,f,b,d,a
[e],6.34,x,s,u,f,a,c,y,4.09,1.29,s,s,w,p,f,f,f,y,d,a
[e],6.31,x,h,w,f,d,c,w,5.15,10.1,e,s,w,p,f,f,f,g,d,a
[p],13.08,f,t,w,t,a,c,k,6.0,21.62,e,s,e,p,f,f,f,w,d,a
[p],14.33,s,s,n,f,a,c,w,13.28,44.93,e,s,e,p,f,f,f,b,b,a
[e],8.1,x,s,g,f,d,c,g,6.91,11.36,s,s,w,p,f,f,f,p,d,a
[e],17.43,x,f,u,t,a,c,p,6.33,30.95,e,t,w,p,f,f,f,p,d,a
[e],1.93,x,s,e,t,d,c,p,2.24,3.36,e,s,e,p,f,f,f,w,d,a
[p],12.7,s,t,g,t,d,c,u,5.3,18.36,e,s,n,p,f,f,f,y,d,u
[e],8.51,p,t,n,t,d,c,w,4.54,26.03,e,s,b,p,f,f,f,w,g,a
[e],11.55,f,s,u,f,a,c,w,7.15,17.64,e,s,w,p,f,f,f,w,d,s
[p],6.79,x,i,e,t,f,f,f,9.13,17.82,e,y,y,p,f,f,f,n,d,a
[e],6.62,x,t,y,t,f,f,f,6.46,4.92,e,y,n,p,f,f,f,n,d,u
[e],6.72,o,w,e,t,f,f,f,7.64,47.96,e,w,w,p,f,f,f,w,d,s
[p],5.02,f,s,p,f,s,c,b,5.0,8.34,e,k,w,p,f,f,f,w,u,u
[e],10.67,p,y,y,f,e,c,w,6.3,29.94,e,i,w,p,f,f,f,w,d,a
[p],7.51,x,s,n,t,d,c,w,3.66,15.22,e,s,b,p,f,f,f,y,d,a
[e],9.79,x,s,y,f,f,f,f,15.33,13.03,e,y,e,p,f,f,f,n,d,u
[e],7.7,x,s,y,f,f,f,f,9.2,9.83,e,y,y,p,f,f,f,n,d,u
[e],10.8,c,t,o,f,e,c,o,11.68,11.36,b,s,y,u,w,t,r,w,d,a
